YEAR,OCC1950,MARST,mariageStatusCount,teacherCount,percent,MaritalStatus,Profession
2000,34,1.0,2927,4765,61.42707240293809,"Married, spouse present",Dietitians and nutritionists
2000,34,2.0,80,4765,1.6789087093389297,"Married, spouse absent",Dietitians and nutritionists
2000,34,3.0,117,4765,2.455403987408185,Separated,Dietitians and nutritionists
2000,34,4.0,523,4765,10.975865687303253,Divorced,Dietitians and nutritionists
2000,34,5.0,203,4765,4.2602308499475345,Widowed,Dietitians and nutritionists
2000,34,6.0,915,4765,19.20251836306401,Never married/single,Dietitians and nutritionists
2001,34,1.0,299,470,63.61702127659574,"Married, spouse present",Dietitians and nutritionists
2001,34,2.0,9,470,1.9148936170212765,"Married, spouse absent",Dietitians and nutritionists
2001,34,3.0,7,470,1.4893617021276597,Separated,Dietitians and nutritionists
2001,34,4.0,60,470,12.76595744680851,Divorced,Dietitians and nutritionists
2001,34,5.0,14,470,2.9787234042553195,Widowed,Dietitians and nutritionists
2001,34,6.0,81,470,17.23404255319149,Never married/single,Dietitians and nutritionists
2002,34,1.0,271,409,66.25916870415648,"Married, spouse present",Dietitians and nutritionists
2002,34,2.0,5,409,1.2224938875305624,"Married, spouse absent",Dietitians and nutritionists
2002,34,3.0,4,409,0.9779951100244498,Separated,Dietitians and nutritionists
2002,34,4.0,44,409,10.757946210268948,Divorced,Dietitians and nutritionists
2002,34,5.0,17,409,4.156479217603912,Widowed,Dietitians and nutritionists
2002,34,6.0,68,409,16.625916870415647,Never married/single,Dietitians and nutritionists
2003,34,1.0,261,422,61.84834123222749,"Married, spouse present",Dietitians and nutritionists
2003,34,2.0,8,422,1.8957345971563981,"Married, spouse absent",Dietitians and nutritionists
2003,34,3.0,8,422,1.8957345971563981,Separated,Dietitians and nutritionists
2003,34,4.0,40,422,9.47867298578199,Divorced,Dietitians and nutritionists
2003,34,5.0,20,422,4.739336492890995,Widowed,Dietitians and nutritionists
2003,34,6.0,85,422,20.14218009478673,Never married/single,Dietitians and nutritionists
2004,34,1.0,252,402,62.68656716417911,"Married, spouse present",Dietitians and nutritionists
2004,34,2.0,9,402,2.2388059701492535,"Married, spouse absent",Dietitians and nutritionists
2004,34,3.0,8,402,1.9900497512437811,Separated,Dietitians and nutritionists
2004,34,4.0,51,402,12.686567164179104,Divorced,Dietitians and nutritionists
2004,34,5.0,15,402,3.731343283582089,Widowed,Dietitians and nutritionists
2004,34,6.0,67,402,16.666666666666664,Never married/single,Dietitians and nutritionists
2005,34,1.0,606,961,63.05931321540063,"Married, spouse present",Dietitians and nutritionists
2005,34,2.0,17,961,1.768990634755463,"Married, spouse absent",Dietitians and nutritionists
2005,34,3.0,17,961,1.768990634755463,Separated,Dietitians and nutritionists
2005,34,4.0,115,961,11.966701352757545,Divorced,Dietitians and nutritionists
2005,34,5.0,50,961,5.202913631633715,Widowed,Dietitians and nutritionists
2005,34,6.0,156,961,16.23309053069719,Never married/single,Dietitians and nutritionists
2006,34,1.0,671,1085,61.843317972350235,"Married, spouse present",Dietitians and nutritionists
2006,34,2.0,11,1085,1.0138248847926268,"Married, spouse absent",Dietitians and nutritionists
2006,34,3.0,25,1085,2.3041474654377883,Separated,Dietitians and nutritionists
2006,34,4.0,111,1085,10.230414746543778,Divorced,Dietitians and nutritionists
2006,34,5.0,54,1085,4.976958525345622,Widowed,Dietitians and nutritionists
2006,34,6.0,213,1085,19.631336405529954,Never married/single,Dietitians and nutritionists
2007,34,1.0,619,976,63.42213114754098,"Married, spouse present",Dietitians and nutritionists
2007,34,2.0,11,976,1.1270491803278688,"Married, spouse absent",Dietitians and nutritionists
2007,34,3.0,19,976,1.9467213114754098,Separated,Dietitians and nutritionists
2007,34,4.0,102,976,10.450819672131148,Divorced,Dietitians and nutritionists
2007,34,5.0,27,976,2.7663934426229506,Widowed,Dietitians and nutritionists
2007,34,6.0,198,976,20.28688524590164,Never married/single,Dietitians and nutritionists
2008,34,1.0,749,1140,65.70175438596492,"Married, spouse present",Dietitians and nutritionists
2008,34,2.0,15,1140,1.3157894736842104,"Married, spouse absent",Dietitians and nutritionists
2008,34,3.0,20,1140,1.7543859649122806,Separated,Dietitians and nutritionists
2008,34,4.0,116,1140,10.175438596491228,Divorced,Dietitians and nutritionists
2008,34,5.0,46,1140,4.035087719298246,Widowed,Dietitians and nutritionists
2008,34,6.0,194,1140,17.017543859649123,Never married/single,Dietitians and nutritionists
2009,34,1.0,641,1033,62.052274927395935,"Married, spouse present",Dietitians and nutritionists
2009,34,2.0,15,1033,1.452081316553727,"Married, spouse absent",Dietitians and nutritionists
2009,34,3.0,20,1033,1.9361084220716358,Separated,Dietitians and nutritionists
2009,34,4.0,109,1033,10.551790900290415,Divorced,Dietitians and nutritionists
2009,34,5.0,45,1033,4.356243949661181,Widowed,Dietitians and nutritionists
2009,34,6.0,203,1033,19.651500484027107,Never married/single,Dietitians and nutritionists
2010,34,1.0,715,1064,67.19924812030075,"Married, spouse present",Dietitians and nutritionists
2010,34,2.0,10,1064,0.9398496240601504,"Married, spouse absent",Dietitians and nutritionists
2010,34,3.0,18,1064,1.6917293233082706,Separated,Dietitians and nutritionists
2010,34,4.0,95,1064,8.928571428571429,Divorced,Dietitians and nutritionists
2010,34,5.0,32,1064,3.007518796992481,Widowed,Dietitians and nutritionists
2010,34,6.0,194,1064,18.23308270676692,Never married/single,Dietitians and nutritionists
2011,34,1.0,596,981,60.75433231396534,"Married, spouse present",Dietitians and nutritionists
2011,34,2.0,18,981,1.834862385321101,"Married, spouse absent",Dietitians and nutritionists
2011,34,3.0,16,981,1.6309887869520898,Separated,Dietitians and nutritionists
2011,34,4.0,103,981,10.499490316004078,Divorced,Dietitians and nutritionists
2011,34,5.0,32,981,3.2619775739041796,Widowed,Dietitians and nutritionists
2011,34,6.0,216,981,22.018348623853214,Never married/single,Dietitians and nutritionists
2012,34,1.0,598,985,60.71065989847716,"Married, spouse present",Dietitians and nutritionists
2012,34,2.0,13,985,1.3197969543147208,"Married, spouse absent",Dietitians and nutritionists
2012,34,3.0,21,985,2.131979695431472,Separated,Dietitians and nutritionists
2012,34,4.0,107,985,10.862944162436548,Divorced,Dietitians and nutritionists
2012,34,5.0,32,985,3.248730964467005,Widowed,Dietitians and nutritionists
2012,34,6.0,214,985,21.725888324873097,Never married/single,Dietitians and nutritionists
2013,34,1.0,697,1112,62.67985611510791,"Married, spouse present",Dietitians and nutritionists
2013,34,2.0,15,1112,1.3489208633093526,"Married, spouse absent",Dietitians and nutritionists
2013,34,3.0,19,1112,1.70863309352518,Separated,Dietitians and nutritionists
2013,34,4.0,93,1112,8.363309352517986,Divorced,Dietitians and nutritionists
2013,34,5.0,41,1112,3.6870503597122304,Widowed,Dietitians and nutritionists
2013,34,6.0,247,1112,22.21223021582734,Never married/single,Dietitians and nutritionists
2014,34,1.0,695,1154,60.22530329289428,"Married, spouse present",Dietitians and nutritionists
2014,34,2.0,17,1154,1.4731369150779896,"Married, spouse absent",Dietitians and nutritionists
2014,34,3.0,20,1154,1.733102253032929,Separated,Dietitians and nutritionists
2014,34,4.0,125,1154,10.831889081455806,Divorced,Dietitians and nutritionists
2014,34,5.0,51,1154,4.419410745233969,Widowed,Dietitians and nutritionists
2014,34,6.0,246,1154,21.317157712305026,Never married/single,Dietitians and nutritionists
2015,34,1.0,671,1108,60.559566787003604,"Married, spouse present",Dietitians and nutritionists
2015,34,2.0,21,1108,1.895306859205776,"Married, spouse absent",Dietitians and nutritionists
2015,34,3.0,26,1108,2.3465703971119134,Separated,Dietitians and nutritionists
2015,34,4.0,110,1108,9.927797833935017,Divorced,Dietitians and nutritionists
2015,34,5.0,42,1108,3.790613718411552,Widowed,Dietitians and nutritionists
2015,34,6.0,238,1108,21.48014440433213,Never married/single,Dietitians and nutritionists
2016,34,1.0,753,1220,61.721311475409834,"Married, spouse present",Dietitians and nutritionists
2016,34,2.0,22,1220,1.8032786885245904,"Married, spouse absent",Dietitians and nutritionists
2016,34,3.0,15,1220,1.2295081967213115,Separated,Dietitians and nutritionists
2016,34,4.0,126,1220,10.327868852459018,Divorced,Dietitians and nutritionists
2016,34,5.0,42,1220,3.4426229508196724,Widowed,Dietitians and nutritionists
2016,34,6.0,262,1220,21.475409836065573,Never married/single,Dietitians and nutritionists
2017,34,1.0,749,1210,61.90082644628099,"Married, spouse present",Dietitians and nutritionists
2017,34,2.0,16,1210,1.322314049586777,"Married, spouse absent",Dietitians and nutritionists
2017,34,3.0,16,1210,1.322314049586777,Separated,Dietitians and nutritionists
2017,34,4.0,144,1210,11.900826446280991,Divorced,Dietitians and nutritionists
2017,34,5.0,36,1210,2.975206611570248,Widowed,Dietitians and nutritionists
2017,34,6.0,249,1210,20.578512396694215,Never married/single,Dietitians and nutritionists
2018,34,1.0,768,1216,63.1578947368421,"Married, spouse present",Dietitians and nutritionists
2018,34,2.0,22,1216,1.8092105263157896,"Married, spouse absent",Dietitians and nutritionists
2018,34,3.0,19,1216,1.5625,Separated,Dietitians and nutritionists
2018,34,4.0,105,1216,8.634868421052632,Divorced,Dietitians and nutritionists
2018,34,5.0,20,1216,1.644736842105263,Widowed,Dietitians and nutritionists
2018,34,6.0,282,1216,23.190789473684212,Never married/single,Dietitians and nutritionists
2019,34,1.0,770,1245,61.84738955823293,"Married, spouse present",Dietitians and nutritionists
2019,34,2.0,18,1245,1.4457831325301205,"Married, spouse absent",Dietitians and nutritionists
2019,34,3.0,15,1245,1.2048192771084338,Separated,Dietitians and nutritionists
2019,34,4.0,121,1245,9.718875502008032,Divorced,Dietitians and nutritionists
2019,34,5.0,46,1245,3.6947791164658637,Widowed,Dietitians and nutritionists
2019,34,6.0,275,1245,22.08835341365462,Never married/single,Dietitians and nutritionists
1900,41,1.0,1,1,100.0,"Married, spouse present",Aeronautical-Engineers
1920,41,1.0,3,4,75.0,"Married, spouse present",Aeronautical-Engineers
1920,41,6.0,1,4,25.0,Never married/single,Aeronautical-Engineers
1930,41,1.0,12,25,48.0,"Married, spouse present",Aeronautical-Engineers
1930,41,2.0,2,25,8.0,"Married, spouse absent",Aeronautical-Engineers
1930,41,6.0,11,25,44.0,Never married/single,Aeronautical-Engineers
1950,41,1.0,163,191,85.34031413612566,"Married, spouse present",Aeronautical-Engineers
1950,41,6.0,28,191,14.659685863874344,Never married/single,Aeronautical-Engineers
1960,41,1.0,2298,2738,83.92987582176772,"Married, spouse present",Aeronautical-Engineers
1960,41,2.0,30,2738,1.095690284879474,"Married, spouse absent",Aeronautical-Engineers
1960,41,3.0,12,2738,0.4382761139517896,Separated,Aeronautical-Engineers
1960,41,4.0,47,2738,1.716581446311176,Divorced,Aeronautical-Engineers
1960,41,5.0,13,2738,0.4747991234477721,Widowed,Aeronautical-Engineers
1960,41,6.0,338,2738,12.344777209642075,Never married/single,Aeronautical-Engineers
1970,41,1.0,1217,1429,85.16445066480057,"Married, spouse present",Aeronautical-Engineers
1970,41,2.0,9,1429,0.6298110566829951,"Married, spouse absent",Aeronautical-Engineers
1970,41,3.0,4,1429,0.27991602519244224,Separated,Aeronautical-Engineers
1970,41,4.0,32,1429,2.239328201539538,Divorced,Aeronautical-Engineers
1970,41,5.0,12,1429,0.8397480755773268,Widowed,Aeronautical-Engineers
1970,41,6.0,155,1429,10.846745976207139,Never married/single,Aeronautical-Engineers
1980,41,1.0,3515,4615,76.1646803900325,"Married, spouse present",Aeronautical-Engineers
1980,41,2.0,53,4615,1.1484290357529794,"Married, spouse absent",Aeronautical-Engineers
1980,41,3.0,82,4615,1.7768147345612135,Separated,Aeronautical-Engineers
1980,41,4.0,279,4615,6.045503791982665,Divorced,Aeronautical-Engineers
1980,41,5.0,37,4615,0.8017334777898159,Widowed,Aeronautical-Engineers
1980,41,6.0,649,4615,14.062838569880823,Never married/single,Aeronautical-Engineers
1990,41,1.0,5499,7551,72.82479141835519,"Married, spouse present",Aeronautical-Engineers
1990,41,2.0,66,7551,0.8740564163686929,"Married, spouse absent",Aeronautical-Engineers
1990,41,3.0,72,7551,0.9535160905840285,Separated,Aeronautical-Engineers
1990,41,4.0,505,7551,6.68785591312409,Divorced,Aeronautical-Engineers
1990,41,5.0,73,7551,0.9667593696199178,Widowed,Aeronautical-Engineers
1990,41,6.0,1336,7551,17.693020791948086,Never married/single,Aeronautical-Engineers
2000,41,1.0,4332,5976,72.48995983935743,"Married, spouse present",Aeronautical-Engineers
2000,41,2.0,100,5976,1.6733601070950468,"Married, spouse absent",Aeronautical-Engineers
2000,41,3.0,69,5976,1.1546184738955823,Separated,Aeronautical-Engineers
2000,41,4.0,503,5976,8.417001338688086,Divorced,Aeronautical-Engineers
2000,41,5.0,63,5976,1.0542168674698795,Widowed,Aeronautical-Engineers
2000,41,6.0,909,5976,15.210843373493976,Never married/single,Aeronautical-Engineers
2001,41,1.0,405,546,74.17582417582418,"Married, spouse present",Aeronautical-Engineers
2001,41,2.0,12,546,2.197802197802198,"Married, spouse absent",Aeronautical-Engineers
2001,41,3.0,5,546,0.9157509157509158,Separated,Aeronautical-Engineers
2001,41,4.0,39,546,7.142857142857142,Divorced,Aeronautical-Engineers
2001,41,5.0,4,546,0.7326007326007326,Widowed,Aeronautical-Engineers
2001,41,6.0,81,546,14.835164835164836,Never married/single,Aeronautical-Engineers
2002,41,1.0,410,553,74.14104882459313,"Married, spouse present",Aeronautical-Engineers
2002,41,2.0,3,553,0.5424954792043399,"Married, spouse absent",Aeronautical-Engineers
2002,41,3.0,6,553,1.0849909584086799,Separated,Aeronautical-Engineers
2002,41,4.0,39,553,7.05244122965642,Divorced,Aeronautical-Engineers
2002,41,5.0,5,553,0.9041591320072333,Widowed,Aeronautical-Engineers
2002,41,6.0,90,553,16.2748643761302,Never married/single,Aeronautical-Engineers
2003,41,1.0,470,614,76.54723127035831,"Married, spouse present",Aeronautical-Engineers
2003,41,2.0,12,614,1.9543973941368076,"Married, spouse absent",Aeronautical-Engineers
2003,41,3.0,5,614,0.8143322475570033,Separated,Aeronautical-Engineers
2003,41,4.0,46,614,7.491856677524431,Divorced,Aeronautical-Engineers
2003,41,5.0,3,614,0.4885993485342019,Widowed,Aeronautical-Engineers
2003,41,6.0,78,614,12.703583061889251,Never married/single,Aeronautical-Engineers
2004,41,1.0,464,635,73.07086614173228,"Married, spouse present",Aeronautical-Engineers
2004,41,2.0,2,635,0.31496062992125984,"Married, spouse absent",Aeronautical-Engineers
2004,41,3.0,9,635,1.4173228346456692,Separated,Aeronautical-Engineers
2004,41,4.0,52,635,8.188976377952756,Divorced,Aeronautical-Engineers
2004,41,5.0,9,635,1.4173228346456692,Widowed,Aeronautical-Engineers
2004,41,6.0,99,635,15.590551181102363,Never married/single,Aeronautical-Engineers
2005,41,1.0,1143,1533,74.55968688845401,"Married, spouse present",Aeronautical-Engineers
2005,41,2.0,24,1533,1.5655577299412915,"Married, spouse absent",Aeronautical-Engineers
2005,41,3.0,9,1533,0.5870841487279843,Separated,Aeronautical-Engineers
2005,41,4.0,106,1533,6.914546640574038,Divorced,Aeronautical-Engineers
2005,41,5.0,14,1533,0.91324200913242,Widowed,Aeronautical-Engineers
2005,41,6.0,237,1533,15.459882583170254,Never married/single,Aeronautical-Engineers
2006,41,1.0,1093,1506,72.57636122177955,"Married, spouse present",Aeronautical-Engineers
2006,41,2.0,20,1506,1.3280212483399734,"Married, spouse absent",Aeronautical-Engineers
2006,41,3.0,11,1506,0.7304116865869853,Separated,Aeronautical-Engineers
2006,41,4.0,121,1506,8.03452855245684,Divorced,Aeronautical-Engineers
2006,41,5.0,15,1506,0.9960159362549801,Widowed,Aeronautical-Engineers
2006,41,6.0,246,1506,16.334661354581673,Never married/single,Aeronautical-Engineers
2007,41,1.0,1164,1587,73.34593572778829,"Married, spouse present",Aeronautical-Engineers
2007,41,2.0,22,1587,1.3862633900441084,"Married, spouse absent",Aeronautical-Engineers
2007,41,3.0,11,1587,0.6931316950220542,Separated,Aeronautical-Engineers
2007,41,4.0,110,1587,6.931316950220542,Divorced,Aeronautical-Engineers
2007,41,5.0,18,1587,1.1342155009451798,Widowed,Aeronautical-Engineers
2007,41,6.0,262,1587,16.509136735979837,Never married/single,Aeronautical-Engineers
2008,41,1.0,1207,1670,72.27544910179641,"Married, spouse present",Aeronautical-Engineers
2008,41,2.0,12,1670,0.718562874251497,"Married, spouse absent",Aeronautical-Engineers
2008,41,3.0,12,1670,0.718562874251497,Separated,Aeronautical-Engineers
2008,41,4.0,146,1670,8.742514970059881,Divorced,Aeronautical-Engineers
2008,41,5.0,23,1670,1.377245508982036,Widowed,Aeronautical-Engineers
2008,41,6.0,270,1670,16.16766467065868,Never married/single,Aeronautical-Engineers
2009,41,1.0,1206,1669,72.25883762732175,"Married, spouse present",Aeronautical-Engineers
2009,41,2.0,14,1669,0.8388256440982624,"Married, spouse absent",Aeronautical-Engineers
2009,41,3.0,16,1669,0.9586578789694428,Separated,Aeronautical-Engineers
2009,41,4.0,117,1669,7.010185739964051,Divorced,Aeronautical-Engineers
2009,41,5.0,10,1669,0.5991611743559018,Widowed,Aeronautical-Engineers
2009,41,6.0,306,1669,18.334331935290592,Never married/single,Aeronautical-Engineers
2010,41,1.0,1168,1665,70.15015015015015,"Married, spouse present",Aeronautical-Engineers
2010,41,2.0,29,1665,1.7417417417417418,"Married, spouse absent",Aeronautical-Engineers
2010,41,3.0,12,1665,0.7207207207207207,Separated,Aeronautical-Engineers
2010,41,4.0,123,1665,7.3873873873873865,Divorced,Aeronautical-Engineers
2010,41,5.0,18,1665,1.0810810810810811,Widowed,Aeronautical-Engineers
2010,41,6.0,315,1665,18.91891891891892,Never married/single,Aeronautical-Engineers
2011,41,1.0,1088,1546,70.3751617076326,"Married, spouse present",Aeronautical-Engineers
2011,41,2.0,21,1546,1.3583441138421735,"Married, spouse absent",Aeronautical-Engineers
2011,41,3.0,18,1546,1.1642949547218628,Separated,Aeronautical-Engineers
2011,41,4.0,131,1546,8.473479948253559,Divorced,Aeronautical-Engineers
2011,41,5.0,16,1546,1.034928848641656,Widowed,Aeronautical-Engineers
2011,41,6.0,272,1546,17.59379042690815,Never married/single,Aeronautical-Engineers
2012,41,1.0,1095,1575,69.52380952380952,"Married, spouse present",Aeronautical-Engineers
2012,41,2.0,22,1575,1.3968253968253967,"Married, spouse absent",Aeronautical-Engineers
2012,41,3.0,9,1575,0.5714285714285714,Separated,Aeronautical-Engineers
2012,41,4.0,115,1575,7.301587301587302,Divorced,Aeronautical-Engineers
2012,41,5.0,22,1575,1.3968253968253967,Widowed,Aeronautical-Engineers
2012,41,6.0,312,1575,19.80952380952381,Never married/single,Aeronautical-Engineers
2013,41,1.0,1095,1573,69.61220597584233,"Married, spouse present",Aeronautical-Engineers
2013,41,2.0,34,1573,2.161474888747616,"Married, spouse absent",Aeronautical-Engineers
2013,41,3.0,8,1573,0.5085823267641449,Separated,Aeronautical-Engineers
2013,41,4.0,119,1573,7.565162110616656,Divorced,Aeronautical-Engineers
2013,41,5.0,16,1573,1.0171646535282899,Widowed,Aeronautical-Engineers
2013,41,6.0,301,1573,19.135410044500954,Never married/single,Aeronautical-Engineers
2014,41,1.0,990,1444,68.5595567867036,"Married, spouse present",Aeronautical-Engineers
2014,41,2.0,23,1444,1.5927977839335181,"Married, spouse absent",Aeronautical-Engineers
2014,41,3.0,11,1444,0.7617728531855956,Separated,Aeronautical-Engineers
2014,41,4.0,106,1444,7.340720221606649,Divorced,Aeronautical-Engineers
2014,41,5.0,18,1444,1.2465373961218837,Widowed,Aeronautical-Engineers
2014,41,6.0,296,1444,20.498614958448755,Never married/single,Aeronautical-Engineers
2015,41,1.0,957,1394,68.65136298421808,"Married, spouse present",Aeronautical-Engineers
2015,41,2.0,27,1394,1.9368723098995695,"Married, spouse absent",Aeronautical-Engineers
2015,41,3.0,13,1394,0.9325681492109038,Separated,Aeronautical-Engineers
2015,41,4.0,87,1394,6.24103299856528,Divorced,Aeronautical-Engineers
2015,41,5.0,18,1394,1.291248206599713,Widowed,Aeronautical-Engineers
2015,41,6.0,292,1394,20.946915351506455,Never married/single,Aeronautical-Engineers
2016,41,1.0,1027,1501,68.42105263157895,"Married, spouse present",Aeronautical-Engineers
2016,41,2.0,32,1501,2.1319120586275817,"Married, spouse absent",Aeronautical-Engineers
2016,41,3.0,18,1501,1.1992005329780147,Separated,Aeronautical-Engineers
2016,41,4.0,111,1501,7.395069953364423,Divorced,Aeronautical-Engineers
2016,41,5.0,21,1501,1.3990672884743505,Widowed,Aeronautical-Engineers
2016,41,6.0,292,1501,19.453697534976683,Never married/single,Aeronautical-Engineers
2017,41,1.0,1143,1644,69.52554744525547,"Married, spouse present",Aeronautical-Engineers
2017,41,2.0,27,1644,1.6423357664233578,"Married, spouse absent",Aeronautical-Engineers
2017,41,3.0,12,1644,0.7299270072992701,Separated,Aeronautical-Engineers
2017,41,4.0,95,1644,5.778588807785888,Divorced,Aeronautical-Engineers
2017,41,5.0,29,1644,1.7639902676399026,Widowed,Aeronautical-Engineers
2017,41,6.0,338,1644,20.559610705596107,Never married/single,Aeronautical-Engineers
2018,41,1.0,1086,1646,65.97812879708384,"Married, spouse present",Aeronautical-Engineers
2018,41,2.0,37,1646,2.2478736330498177,"Married, spouse absent",Aeronautical-Engineers
2018,41,3.0,8,1646,0.48602673147023084,Separated,Aeronautical-Engineers
2018,41,4.0,130,1646,7.897934386391252,Divorced,Aeronautical-Engineers
2018,41,5.0,10,1646,0.6075334143377886,Widowed,Aeronautical-Engineers
2018,41,6.0,375,1646,22.78250303766707,Never married/single,Aeronautical-Engineers
2019,41,1.0,1122,1632,68.75,"Married, spouse present",Aeronautical-Engineers
2019,41,2.0,25,1632,1.531862745098039,"Married, spouse absent",Aeronautical-Engineers
2019,41,3.0,8,1632,0.49019607843137253,Separated,Aeronautical-Engineers
2019,41,4.0,93,1632,5.698529411764706,Divorced,Aeronautical-Engineers
2019,41,5.0,25,1632,1.531862745098039,Widowed,Aeronautical-Engineers
2019,41,6.0,359,1632,21.997549019607842,Never married/single,Aeronautical-Engineers
1900,42,1.0,2,3,66.66666666666666,"Married, spouse present",Chemical-Engineers
1900,42,2.0,1,3,33.33333333333333,"Married, spouse absent",Chemical-Engineers
1910,42,1.0,3,5,60.0,"Married, spouse present",Chemical-Engineers
1910,42,6.0,2,5,40.0,Never married/single,Chemical-Engineers
1920,42,1.0,10,14,71.42857142857143,"Married, spouse present",Chemical-Engineers
1920,42,2.0,1,14,7.142857142857142,"Married, spouse absent",Chemical-Engineers
1920,42,6.0,3,14,21.428571428571427,Never married/single,Chemical-Engineers
1930,42,1.0,152,224,67.85714285714286,"Married, spouse present",Chemical-Engineers
1930,42,2.0,6,224,2.6785714285714284,"Married, spouse absent",Chemical-Engineers
1930,42,4.0,3,224,1.3392857142857142,Divorced,Chemical-Engineers
1930,42,5.0,1,224,0.4464285714285714,Widowed,Chemical-Engineers
1930,42,6.0,62,224,27.67857142857143,Never married/single,Chemical-Engineers
1940,42,1.0,78,117,66.66666666666666,"Married, spouse present",Chemical-Engineers
1940,42,2.0,3,117,2.564102564102564,"Married, spouse absent",Chemical-Engineers
1940,42,5.0,3,117,2.564102564102564,Widowed,Chemical-Engineers
1940,42,6.0,33,117,28.205128205128204,Never married/single,Chemical-Engineers
1950,42,1.0,290,332,87.34939759036145,"Married, spouse present",Chemical-Engineers
1950,42,2.0,3,332,0.9036144578313252,"Married, spouse absent",Chemical-Engineers
1950,42,3.0,2,332,0.6024096385542169,Separated,Chemical-Engineers
1950,42,5.0,2,332,0.6024096385542169,Widowed,Chemical-Engineers
1950,42,6.0,35,332,10.542168674698797,Never married/single,Chemical-Engineers
1960,42,1.0,1843,2157,85.44274455261937,"Married, spouse present",Chemical-Engineers
1960,42,2.0,23,2157,1.0662957811775615,"Married, spouse absent",Chemical-Engineers
1960,42,3.0,7,2157,0.3245248029670839,Separated,Chemical-Engineers
1960,42,4.0,9,2157,0.4172461752433936,Divorced,Chemical-Engineers
1960,42,5.0,17,2157,0.7881316643486325,Widowed,Chemical-Engineers
1960,42,6.0,258,2157,11.96105702364395,Never married/single,Chemical-Engineers
1970,42,1.0,936,1113,84.09703504043127,"Married, spouse present",Chemical-Engineers
1970,42,2.0,6,1113,0.5390835579514826,"Married, spouse absent",Chemical-Engineers
1970,42,3.0,1,1113,0.08984725965858043,Separated,Chemical-Engineers
1970,42,4.0,25,1113,2.2461814914645104,Divorced,Chemical-Engineers
1970,42,5.0,8,1113,0.7187780772686434,Widowed,Chemical-Engineers
1970,42,6.0,137,1113,12.309074573225516,Never married/single,Chemical-Engineers
1980,42,1.0,2361,3122,75.624599615631,"Married, spouse present",Chemical-Engineers
1980,42,2.0,19,3122,0.6085842408712363,"Married, spouse absent",Chemical-Engineers
1980,42,3.0,24,3122,0.7687379884689303,Separated,Chemical-Engineers
1980,42,4.0,103,3122,3.299167200512492,Divorced,Chemical-Engineers
1980,42,5.0,27,3122,0.8648302370275465,Widowed,Chemical-Engineers
1980,42,6.0,588,3122,18.83408071748879,Never married/single,Chemical-Engineers
1990,42,1.0,2568,3428,74.9124854142357,"Married, spouse present",Chemical-Engineers
1990,42,2.0,33,3428,0.9626604434072347,"Married, spouse absent",Chemical-Engineers
1990,42,3.0,40,3428,1.1668611435239207,Separated,Chemical-Engineers
1990,42,4.0,144,3428,4.200700116686114,Divorced,Chemical-Engineers
1990,42,5.0,27,3428,0.7876312718786465,Widowed,Chemical-Engineers
1990,42,6.0,616,3428,17.96966161026838,Never married/single,Chemical-Engineers
2000,42,1.0,2437,3357,72.59457849270183,"Married, spouse present",Chemical-Engineers
2000,42,2.0,46,3357,1.370271075364909,"Married, spouse absent",Chemical-Engineers
2000,42,3.0,28,3357,0.8340780458742925,Separated,Chemical-Engineers
2000,42,4.0,187,3357,5.570449806374739,Divorced,Chemical-Engineers
2000,42,5.0,25,3357,0.7447125409591897,Widowed,Chemical-Engineers
2000,42,6.0,634,3357,18.88591003872505,Never married/single,Chemical-Engineers
2001,42,1.0,214,288,74.30555555555556,"Married, spouse present",Chemical-Engineers
2001,42,2.0,6,288,2.083333333333333,"Married, spouse absent",Chemical-Engineers
2001,42,3.0,1,288,0.3472222222222222,Separated,Chemical-Engineers
2001,42,4.0,17,288,5.902777777777778,Divorced,Chemical-Engineers
2001,42,5.0,2,288,0.6944444444444444,Widowed,Chemical-Engineers
2001,42,6.0,48,288,16.666666666666664,Never married/single,Chemical-Engineers
2002,42,1.0,213,284,75.0,"Married, spouse present",Chemical-Engineers
2002,42,2.0,6,284,2.112676056338028,"Married, spouse absent",Chemical-Engineers
2002,42,3.0,1,284,0.35211267605633806,Separated,Chemical-Engineers
2002,42,4.0,14,284,4.929577464788732,Divorced,Chemical-Engineers
2002,42,5.0,3,284,1.056338028169014,Widowed,Chemical-Engineers
2002,42,6.0,47,284,16.549295774647888,Never married/single,Chemical-Engineers
2003,42,1.0,227,292,77.73972602739725,"Married, spouse present",Chemical-Engineers
2003,42,2.0,3,292,1.0273972602739725,"Married, spouse absent",Chemical-Engineers
2003,42,3.0,1,292,0.3424657534246575,Separated,Chemical-Engineers
2003,42,4.0,12,292,4.10958904109589,Divorced,Chemical-Engineers
2003,42,5.0,2,292,0.684931506849315,Widowed,Chemical-Engineers
2003,42,6.0,47,292,16.095890410958905,Never married/single,Chemical-Engineers
2004,42,1.0,211,268,78.73134328358209,"Married, spouse present",Chemical-Engineers
2004,42,2.0,5,268,1.8656716417910446,"Married, spouse absent",Chemical-Engineers
2004,42,3.0,2,268,0.7462686567164178,Separated,Chemical-Engineers
2004,42,4.0,12,268,4.477611940298507,Divorced,Chemical-Engineers
2004,42,5.0,2,268,0.7462686567164178,Widowed,Chemical-Engineers
2004,42,6.0,36,268,13.432835820895523,Never married/single,Chemical-Engineers
